file_name,file_path,labels,width,height,format_type,mapped_labels,image_description
dog.1956,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1956.jpg,dog,499,333,jpg,Собака,Изображение dog.1956 имеет разрешение 499x333.
dog.1957,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1957.jpg,dog,162,197,jpg,Собака,Изображение dog.1957 имеет разрешение 162x197.
dog.1958,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1958.jpg,dog,358,256,jpg,Собака,Изображение dog.1958 имеет разрешение 358x256.
dog.1959,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1959.jpg,dog,500,374,jpg,Собака,Изображение dog.1959 имеет разрешение 500x374.
dog.196,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.196.jpg,dog,299,393,jpg,Собака,Изображение dog.196 имеет разрешение 299x393.
dog.1960,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1960.jpg,dog,152,222,jpg,Собака,Изображение dog.1960 имеет разрешение 152x222.
dog.1961,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1961.jpg,dog,499,375,jpg,Собака,Изображение dog.1961 имеет разрешение 499x375.
dog.1962,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1962.jpg,dog,319,239,jpg,Собака,Изображение dog.1962 имеет разрешение 319x239.
dog.1963,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1963.jpg,dog,449,499,jpg,Собака,Изображение dog.1963 имеет разрешение 449x499.
dog.1964,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1964.jpg,dog,500,427,jpg,Собака,Изображение dog.1964 имеет разрешение 500x427.
dog.1965,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1965.jpg,dog,357,350,jpg,Собака,Изображение dog.1965 имеет разрешение 357x350.
dog.1966,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1966.jpg,dog,144,144,jpg,Собака,Изображение dog.1966 имеет разрешение 144x144.
dog.1967,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1967.jpg,dog,288,339,jpg,Собака,Изображение dog.1967 имеет разрешение 288x339.
dog.1968,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1968.jpg,dog,129,200,jpg,Собака,Изображение dog.1968 имеет разрешение 129x200.
dog.1969,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1969.jpg,dog,375,248,jpg,Собака,Изображение dog.1969 имеет разрешение 375x248.
dog.197,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.197.jpg,dog,500,421,jpg,Собака,Изображение dog.197 имеет разрешение 500x421.
dog.1970,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1970.jpg,dog,320,212,jpg,Собака,Изображение dog.1970 имеет разрешение 320x212.
dog.1971,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1971.jpg,dog,300,482,jpg,Собака,Изображение dog.1971 имеет разрешение 300x482.
dog.1972,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1972.jpg,dog,500,331,jpg,Собака,Изображение dog.1972 имеет разрешение 500x331.
dog.1973,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1973.jpg,dog,268,285,jpg,Собака,Изображение dog.1973 имеет разрешение 268x285.
dog.1974,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1974.jpg,dog,356,500,jpg,Собака,Изображение dog.1974 имеет разрешение 356x500.
dog.1975,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1975.jpg,dog,200,117,jpg,Собака,Изображение dog.1975 имеет разрешение 200x117.
dog.1976,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1976.jpg,dog,500,376,jpg,Собака,Изображение dog.1976 имеет разрешение 500x376.
dog.1977,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1977.jpg,dog,500,419,jpg,Собака,Изображение dog.1977 имеет разрешение 500x419.
dog.1978,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1978.jpg,dog,500,374,jpg,Собака,Изображение dog.1978 имеет разрешение 500x374.
dog.1979,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1979.jpg,dog,455,499,jpg,Собака,Изображение dog.1979 имеет разрешение 455x499.
dog.198,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.198.jpg,dog,499,375,jpg,Собака,Изображение dog.198 имеет разрешение 499x375.
dog.1980,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1980.jpg,dog,111,199,jpg,Собака,Изображение dog.1980 имеет разрешение 111x199.
dog.1981,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1981.jpg,dog,440,499,jpg,Собака,Изображение dog.1981 имеет разрешение 440x499.
dog.1982,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1982.jpg,dog,500,373,jpg,Собака,Изображение dog.1982 имеет разрешение 500x373.
dog.1983,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1983.jpg,dog,433,413,jpg,Собака,Изображение dog.1983 имеет разрешение 433x413.
dog.1984,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1984.jpg,dog,253,193,jpg,Собака,Изображение dog.1984 имеет разрешение 253x193.
dog.1985,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1985.jpg,dog,147,318,jpg,Собака,Изображение dog.1985 имеет разрешение 147x318.
dog.1986,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1986.jpg,dog,275,315,jpg,Собака,Изображение dog.1986 имеет разрешение 275x315.
dog.1987,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1987.jpg,dog,376,416,jpg,Собака,Изображение dog.1987 имеет разрешение 376x416.
dog.1988,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1988.jpg,dog,499,375,jpg,Собака,Изображение dog.1988 имеет разрешение 499x375.
dog.1989,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1989.jpg,dog,496,473,jpg,Собака,Изображение dog.1989 имеет разрешение 496x473.
dog.199,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.199.jpg,dog,480,309,jpg,Собака,Изображение dog.199 имеет разрешение 480x309.
dog.1990,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1990.jpg,dog,499,371,jpg,Собака,Изображение dog.1990 имеет разрешение 499x371.
dog.1991,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1991.jpg,dog,499,371,jpg,Собака,Изображение dog.1991 имеет разрешение 499x371.
dog.1992,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1992.jpg,dog,499,375,jpg,Собака,Изображение dog.1992 имеет разрешение 499x375.
dog.1993,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1993.jpg,dog,383,288,jpg,Собака,Изображение dog.1993 имеет разрешение 383x288.
dog.1994,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1994.jpg,dog,499,243,jpg,Собака,Изображение dog.1994 имеет разрешение 499x243.
dog.1995,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1995.jpg,dog,499,375,jpg,Собака,Изображение dog.1995 имеет разрешение 499x375.
dog.1996,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1996.png,dog,499,375,png,Собака,Изображение dog.1996 имеет разрешение 499x375.
dog.1997,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1997.jpg,dog,499,375,jpg,Собака,Изображение dog.1997 имеет разрешение 499x375.
dog.1998,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1998.jpg,dog,304,377,jpg,Собака,Изображение dog.1998 имеет разрешение 304x377.
dog.1999,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1999.jpg,dog,215,189,jpg,Собака,Изображение dog.1999 имеет разрешение 215x189.
dog.2,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2.jpg,dog,187,199,jpg,Собака,Изображение dog.2 имеет разрешение 187x199.
dog.20,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.20.jpg,dog,500,332,jpg,Собака,Изображение dog.20 имеет разрешение 500x332.
dog.200,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.200.jpg,dog,273,389,jpg,Собака,Изображение dog.200 имеет разрешение 273x389.
dog.2000,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2000.jpg,dog,200,339,jpg,Собака,Изображение dog.2000 имеет разрешение 200x339.
dog.2001,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2001.jpg,dog,215,228,jpg,Собака,Изображение dog.2001 имеет разрешение 215x228.
dog.2002,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2002.jpg,dog,376,500,jpg,Собака,Изображение dog.2002 имеет разрешение 376x500.
dog.2003,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2003.jpg,dog,500,474,jpg,Собака,Изображение dog.2003 имеет разрешение 500x474.
dog.2004,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2004.jpg,dog,500,374,jpg,Собака,Изображение dog.2004 имеет разрешение 500x374.
dog.2005,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2005.jpg,dog,499,375,jpg,Собака,Изображение dog.2005 имеет разрешение 499x375.
dog.2006,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2006.jpg,dog,357,473,jpg,Собака,Изображение dog.2006 имеет разрешение 357x473.
dog.2007,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2007.jpg,dog,333,500,jpg,Собака,Изображение dog.2007 имеет разрешение 333x500.
dog.2008,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2008.jpg,dog,500,399,jpg,Собака,Изображение dog.2008 имеет разрешение 500x399.
dog.2009,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2009.jpg,dog,162,198,jpg,Собака,Изображение dog.2009 имеет разрешение 162x198.
dog.201,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.201.jpg,dog,499,375,jpg,Собака,Изображение dog.201 имеет разрешение 499x375.
dog.2010,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2010.jpg,dog,299,200,jpg,Собака,Изображение dog.2010 имеет разрешение 299x200.
dog.2011,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2011.jpg,dog,239,500,jpg,Собака,Изображение dog.2011 имеет разрешение 239x500.
dog.2012,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2012.jpg,dog,319,448,jpg,Собака,Изображение dog.2012 имеет разрешение 319x448.
dog.2013,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2013.jpg,dog,488,500,jpg,Собака,Изображение dog.2013 имеет разрешение 488x500.
dog.2014,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2014.jpg,dog,374,500,jpg,Собака,Изображение dog.2014 имеет разрешение 374x500.
dog.2015,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2015.jpg,dog,437,500,jpg,Собака,Изображение dog.2015 имеет разрешение 437x500.
dog.2016,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2016.jpg,dog,454,478,jpg,Собака,Изображение dog.2016 имеет разрешение 454x478.
dog.2017,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2017.jpg,dog,400,265,jpg,Собака,Изображение dog.2017 имеет разрешение 400x265.
dog.2018,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2018.jpg,dog,179,135,jpg,Собака,Изображение dog.2018 имеет разрешение 179x135.
dog.2019,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2019.jpg,dog,350,294,jpg,Собака,Изображение dog.2019 имеет разрешение 350x294.
dog.202,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.202.jpg,dog,500,431,jpg,Собака,Изображение dog.202 имеет разрешение 500x431.
dog.2020,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2020.jpg,dog,352,500,jpg,Собака,Изображение dog.2020 имеет разрешение 352x500.
dog.2021,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2021.jpg,dog,359,231,jpg,Собака,Изображение dog.2021 имеет разрешение 359x231.
dog.2022,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2022.jpg,dog,478,499,jpg,Собака,Изображение dog.2022 имеет разрешение 478x499.
dog.2023,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2023.jpg,dog,500,374,jpg,Собака,Изображение dog.2023 имеет разрешение 500x374.
dog.2024,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2024.jpg,dog,320,239,jpg,Собака,Изображение dog.2024 имеет разрешение 320x239.
dog.2025,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2025.jpg,dog,288,203,jpg,Собака,Изображение dog.2025 имеет разрешение 288x203.
dog.2026,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2026.jpg,dog,450,499,jpg,Собака,Изображение dog.2026 имеет разрешение 450x499.
dog.2027,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2027.jpg,dog,315,208,jpg,Собака,Изображение dog.2027 имеет разрешение 315x208.
dog.2028,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2028.jpg,dog,319,240,jpg,Собака,Изображение dog.2028 имеет разрешение 319x240.
dog.2029,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2029.jpg,dog,500,332,jpg,Собака,Изображение dog.2029 имеет разрешение 500x332.
dog.203,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.203.jpg,dog,500,374,jpg,Собака,Изображение dog.203 имеет разрешение 500x374.
dog.2030,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2030.jpg,dog,138,187,jpg,Собака,Изображение dog.2030 имеет разрешение 138x187.
dog.2031,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2031.jpg,dog,349,402,jpg,Собака,Изображение dog.2031 имеет разрешение 349x402.
dog.2032,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2032.jpg,dog,499,333,jpg,Собака,Изображение dog.2032 имеет разрешение 499x333.
dog.2033,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2033.jpg,dog,359,270,jpg,Собака,Изображение dog.2033 имеет разрешение 359x270.
dog.2034,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2034.jpg,dog,326,384,jpg,Собака,Изображение dog.2034 имеет разрешение 326x384.
dog.2035,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2035.jpg,dog,499,375,jpg,Собака,Изображение dog.2035 имеет разрешение 499x375.
dog.2036,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2036.jpg,dog,499,375,jpg,Собака,Изображение dog.2036 имеет разрешение 499x375.
dog.2037,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2037.jpg,dog,229,349,jpg,Собака,Изображение dog.2037 имеет разрешение 229x349.
dog.2038,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2038.jpg,dog,436,500,jpg,Собака,Изображение dog.2038 имеет разрешение 436x500.
dog.2039,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2039.jpg,dog,405,499,jpg,Собака,Изображение dog.2039 имеет разрешение 405x499.
dog.204,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.204.jpg,dog,499,375,jpg,Собака,Изображение dog.204 имеет разрешение 499x375.
dog.2040,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2040.jpg,dog,149,166,jpg,Собака,Изображение dog.2040 имеет разрешение 149x166.
dog.2041,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2041.jpg,dog,500,458,jpg,Собака,Изображение dog.2041 имеет разрешение 500x458.
dog.2042,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2042.jpg,dog,427,472,jpg,Собака,Изображение dog.2042 имеет разрешение 427x472.
dog.2043,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2043.jpg,dog,304,231,jpg,Собака,Изображение dog.2043 имеет разрешение 304x231.
dog.2044,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2044.jpg,dog,500,403,jpg,Собака,Изображение dog.2044 имеет разрешение 500x403.
dog.2045,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2045.jpg,dog,499,375,jpg,Собака,Изображение dog.2045 имеет разрешение 499x375.
dog.2046,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2046.jpg,dog,500,379,jpg,Собака,Изображение dog.2046 имеет разрешение 500x379.
dog.2047,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2047.jpg,dog,494,499,jpg,Собака,Изображение dog.2047 имеет разрешение 494x499.
dog.2048,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2048.jpg,dog,398,265,jpg,Собака,Изображение dog.2048 имеет разрешение 398x265.
dog.2049,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2049.jpg,dog,500,374,jpg,Собака,Изображение dog.2049 имеет разрешение 500x374.
dog.205,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.205.jpg,dog,396,263,jpg,Собака,Изображение dog.205 имеет разрешение 396x263.
dog.2050,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2050.jpg,dog,279,392,jpg,Собака,Изображение dog.2050 имеет разрешение 279x392.
dog.2051,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2051.jpg,dog,499,375,jpg,Собака,Изображение dog.2051 имеет разрешение 499x375.
dog.2052,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2052.jpg,dog,500,374,jpg,Собака,Изображение dog.2052 имеет разрешение 500x374.
dog.2053,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2053.jpg,dog,500,374,jpg,Собака,Изображение dog.2053 имеет разрешение 500x374.
dog.2054,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2054.jpg,dog,375,499,jpg,Собака,Изображение dog.2054 имеет разрешение 375x499.
dog.2055,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2055.jpg,dog,499,375,jpg,Собака,Изображение dog.2055 имеет разрешение 499x375.
dog.2056,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2056.jpg,dog,299,400,jpg,Собака,Изображение dog.2056 имеет разрешение 299x400.
dog.2057,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2057.jpg,dog,180,239,jpg,Собака,Изображение dog.2057 имеет разрешение 180x239.
dog.2058,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2058.jpg,dog,265,400,jpg,Собака,Изображение dog.2058 имеет разрешение 265x400.
dog.2059,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2059.jpg,dog,499,347,jpg,Собака,Изображение dog.2059 имеет разрешение 499x347.
dog.206,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.206.jpg,dog,419,499,jpg,Собака,Изображение dog.206 имеет разрешение 419x499.
dog.2060,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2060.jpg,dog,383,500,jpg,Собака,Изображение dog.2060 имеет разрешение 383x500.
dog.2061,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2061.jpg,dog,499,375,jpg,Собака,Изображение dog.2061 имеет разрешение 499x375.
dog.2062,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2062.jpg,dog,199,211,jpg,Собака,Изображение dog.2062 имеет разрешение 199x211.
dog.2063,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2063.jpg,dog,500,374,jpg,Собака,Изображение dog.2063 имеет разрешение 500x374.
dog.2064,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2064.jpg,dog,499,338,jpg,Собака,Изображение dog.2064 имеет разрешение 499x338.
dog.2065,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2065.jpg,dog,499,372,jpg,Собака,Изображение dog.2065 имеет разрешение 499x372.
dog.2066,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2066.jpg,dog,499,446,jpg,Собака,Изображение dog.2066 имеет разрешение 499x446.
dog.2067,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2067.jpg,dog,499,375,jpg,Собака,Изображение dog.2067 имеет разрешение 499x375.
dog.2068,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2068.jpg,dog,59,70,jpg,Собака,Изображение dog.2068 имеет разрешение 59x70.
dog.2069,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2069.jpg,dog,365,500,jpg,Собака,Изображение dog.2069 имеет разрешение 365x500.
dog.207,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.207.jpg,dog,500,499,jpg,Собака,Изображение dog.207 имеет разрешение 500x499.
dog.2070,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2070.jpg,dog,500,482,jpg,Собака,Изображение dog.2070 имеет разрешение 500x482.
dog.2071,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2071.jpg,dog,225,274,jpg,Собака,Изображение dog.2071 имеет разрешение 225x274.
dog.2072,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2072.jpg,dog,271,399,jpg,Собака,Изображение dog.2072 имеет разрешение 271x399.
dog.2073,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2073.jpg,dog,145,200,jpg,Собака,Изображение dog.2073 имеет разрешение 145x200.
dog.2074,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2074.jpg,dog,429,278,jpg,Собака,Изображение dog.2074 имеет разрешение 429x278.
dog.2075,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2075.jpg,dog,361,499,jpg,Собака,Изображение dog.2075 имеет разрешение 361x499.
dog.2076,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2076.jpg,dog,499,349,jpg,Собака,Изображение dog.2076 имеет разрешение 499x349.
dog.2077,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2077.jpg,dog,482,500,jpg,Собака,Изображение dog.2077 имеет разрешение 482x500.
dog.2078,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2078.jpg,dog,499,468,jpg,Собака,Изображение dog.2078 имеет разрешение 499x468.
dog.2079,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2079.jpg,dog,411,499,jpg,Собака,Изображение dog.2079 имеет разрешение 411x499.
dog.208,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.208.jpg,dog,199,150,jpg,Собака,Изображение dog.208 имеет разрешение 199x150.
dog.2080,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2080.jpg,dog,499,375,jpg,Собака,Изображение dog.2080 имеет разрешение 499x375.
dog.2081,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2081.jpg,dog,500,412,jpg,Собака,Изображение dog.2081 имеет разрешение 500x412.
dog.2082,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2082.jpg,dog,488,499,jpg,Собака,Изображение dog.2082 имеет разрешение 488x499.
dog.2083,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2083.jpg,dog,397,335,jpg,Собака,Изображение dog.2083 имеет разрешение 397x335.
dog.2084,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2084.jpg,dog,335,448,jpg,Собака,Изображение dog.2084 имеет разрешение 335x448.
dog.2085,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2085.jpg,dog,331,500,jpg,Собака,Изображение dog.2085 имеет разрешение 331x500.
dog.2086,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2086.jpg,dog,500,374,jpg,Собака,Изображение dog.2086 имеет разрешение 500x374.
dog.2087,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2087.jpg,dog,329,309,jpg,Собака,Изображение dog.2087 имеет разрешение 329x309.
dog.2088,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2088.jpg,dog,448,499,jpg,Собака,Изображение dog.2088 имеет разрешение 448x499.
dog.2089,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2089.jpg,dog,468,500,jpg,Собака,Изображение dog.2089 имеет разрешение 468x500.
dog.209,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.209.jpg,dog,459,430,jpg,Собака,Изображение dog.209 имеет разрешение 459x430.
dog.2090,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2090.jpg,dog,250,170,jpg,Собака,Изображение dog.2090 имеет разрешение 250x170.
dog.2091,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2091.jpg,dog,448,335,jpg,Собака,Изображение dog.2091 имеет разрешение 448x335.
dog.2092,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2092.jpg,dog,499,473,jpg,Собака,Изображение dog.2092 имеет разрешение 499x473.
dog.2093,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2093.jpg,dog,384,480,jpg,Собака,Изображение dog.2093 имеет разрешение 384x480.
dog.2094,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2094.jpg,dog,399,393,jpg,Собака,Изображение dog.2094 имеет разрешение 399x393.
dog.2095,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2095.jpg,dog,299,400,jpg,Собака,Изображение dog.2095 имеет разрешение 299x400.
dog.2096,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2096.jpg,dog,314,304,jpg,Собака,Изображение dog.2096 имеет разрешение 314x304.
dog.2097,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2097.jpg,dog,318,499,jpg,Собака,Изображение dog.2097 имеет разрешение 318x499.
dog.2098,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2098.jpg,dog,277,300,jpg,Собака,Изображение dog.2098 имеет разрешение 277x300.
dog.2099,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2099.jpg,dog,500,374,jpg,Собака,Изображение dog.2099 имеет разрешение 500x374.
dog.21,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.21.jpg,dog,415,499,jpg,Собака,Изображение dog.21 имеет разрешение 415x499.
dog.210,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.210.jpg,dog,155,199,jpg,Собака,Изображение dog.210 имеет разрешение 155x199.
dog.2100,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.2100.jpg,dog,500,333,jpg,Собака,Изображение dog.2100 имеет разрешение 500x333.
