file_path,labels,width,height,format_type
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1293.jpg,dog,159,120,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1294.jpg,dog,196,400,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1295.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1296.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1297.jpg,dog,249,195,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1298.jpg,dog,499,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1299.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.13.jpg,dog,362,428,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.130.jpg,dog,125,251,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1300.jpg,dog,247,260,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1301.jpg,dog,363,387,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1302.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1303.jpg,dog,357,416,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1304.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1305.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1306.jpg,dog,416,336,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1307.jpg,dog,150,112,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1308.jpg,dog,180,99,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1309.jpg,dog,500,381,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.131.jpg,dog,468,423,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1310.jpg,dog,407,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1311.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1312.jpg,dog,411,498,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1313.jpg,dog,398,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1314.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1315.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1316.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1317.jpg,dog,298,448,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1318.jpg,dog,374,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1319.jpg,dog,335,351,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.132.jpg,dog,347,276,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1320.jpg,dog,350,241,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1321.jpg,dog,399,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1322.jpg,dog,363,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1323.jpg,dog,499,377,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1324.jpg,dog,59,45,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1325.jpg,dog,272,315,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1326.jpg,dog,279,210,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1327.jpg,dog,274,350,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1328.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1329.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.133.jpg,dog,473,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1330.jpg,dog,286,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1331.jpg,dog,250,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1332.jpg,dog,343,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1333.jpg,dog,500,308,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1334.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1335.jpg,dog,400,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1336.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1337.jpg,dog,391,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1338.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1339.jpg,dog,179,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.134.jpg,dog,399,269,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1340.jpg,dog,303,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1341.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1342.jpg,dog,316,238,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1343.jpg,dog,369,364,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1344.jpg,dog,499,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1345.jpg,dog,480,485,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1346.jpg,dog,207,259,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1347.jpg,dog,499,410,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1348.jpg,dog,301,472,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1349.jpg,dog,350,289,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.135.jpg,dog,297,232,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1350.jpg,dog,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1351.jpg,dog,307,206,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1352.jpg,dog,356,312,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1353.jpg,dog,99,106,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1354.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1355.jpg,dog,332,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1356.jpg,dog,393,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1357.jpg,dog,499,407,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1358.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1359.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.136.jpg,dog,499,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1360.jpg,dog,349,342,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1361.jpg,dog,228,269,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1362.jpg,dog,432,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1363.jpg,dog,500,447,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1364.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1365.jpg,dog,400,274,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1366.jpg,dog,350,302,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1367.jpg,dog,499,324,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1368.jpg,dog,276,322,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1369.jpg,dog,499,455,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.137.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1370.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1371.jpg,dog,236,273,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1372.jpg,dog,332,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1373.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1374.jpg,dog,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1375.jpg,dog,448,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1376.jpg,dog,248,362,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1377.jpg,dog,350,261,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1378.jpg,dog,470,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1379.jpg,dog,199,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.138.jpg,dog,348,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1380.jpg,dog,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1381.jpg,dog,69,52,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1382.jpg,dog,499,397,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1383.jpg,dog,480,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1384.jpg,dog,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1385.jpg,dog,383,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1386.jpg,dog,399,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1387.jpg,dog,289,445,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1388.jpg,dog,328,425,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1389.jpg,dog,500,452,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.139.jpg,dog,473,352,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1390.jpg,dog,192,144,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1391.jpg,dog,334,291,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1392.jpg,dog,499,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1393.jpg,dog,499,373,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1394.jpg,dog,156,199,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1395.jpg,dog,321,260,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1396.jpg,dog,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1397.jpg,dog,349,262,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1398.jpg,dog,365,450,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1399.jpg,dog,459,482,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.14.jpg,dog,500,386,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.140.jpg,dog,500,265,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1400.jpg,dog,500,349,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1401.jpg,dog,305,220,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1402.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1403.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1404.jpg,dog,226,300,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1405.jpg,dog,373,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1406.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1407.jpg,dog,400,361,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1408.jpg,dog,500,491,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1409.jpg,dog,394,326,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.141.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1410.jpg,dog,500,409,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1411.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1412.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1413.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1414.jpg,dog,359,300,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1415.jpg,dog,400,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1416.jpg,dog,432,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1417.jpg,dog,359,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1418.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1419.jpg,dog,356,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.142.jpg,dog,249,196,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1420.jpg,dog,149,247,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1421.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1422.jpg,dog,500,406,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1423.jpg,dog,500,474,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1424.jpg,dog,500,428,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1425.jpg,dog,286,379,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1426.jpg,dog,500,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1427.jpg,dog,397,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1428.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1429.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.143.jpg,dog,500,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1430.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1431.jpg,dog,499,498,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1432.jpg,dog,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1433.jpg,dog,400,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1434.jpg,dog,350,229,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1435.jpg,dog,447,336,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1436.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1437.jpg,dog,397,342,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1438.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1439.jpg,dog,153,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.144.jpg,dog,332,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1440.jpg,dog,369,445,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1441.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1442.jpg,dog,500,376,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1443.jpg,dog,490,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1444.jpg,dog,351,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1445.jpg,dog,499,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1446.jpg,dog,500,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1447.jpg,dog,397,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1448.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1449.jpg,dog,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.145.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1450.jpg,dog,407,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1451.jpg,dog,379,415,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1452.jpg,dog,500,487,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1453.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1454.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1455.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1456.jpg,dog,479,360,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1457.jpg,dog,279,210,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1458.jpg,dog,288,286,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1459.jpg,dog,499,445,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.146.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1460.jpg,dog,500,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1461.jpg,dog,248,300,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1462.jpg,dog,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1463.jpg,dog,402,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1464.jpg,dog,500,428,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1465.jpg,dog,499,482,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1466.jpg,dog,475,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1467.jpg,dog,332,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1468.jpg,dog,255,218,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1469.jpg,dog,499,436,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.147.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1470.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1471.jpg,dog,458,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1472.jpg,dog,239,235,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1473.jpg,dog,400,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1474.jpg,dog,500,320,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1475.jpg,dog,500,491,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1476.jpg,dog,432,321,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1477.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1478.jpg,dog,400,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1479.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.148.jpg,dog,500,331,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1480.jpg,dog,311,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1481.jpg,dog,251,181,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1482.jpg,dog,299,247,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1483.jpg,dog,212,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1484.jpg,dog,200,164,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1485.jpg,dog,412,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1486.jpg,dog,280,287,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1487.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1488.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1489.jpg,dog,499,410,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.149.jpg,dog,225,235,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1490.jpg,dog,350,435,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1491.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1492.jpg,dog,252,188,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1493.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1494.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1495.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1496.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1497.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1498.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1499.jpg,dog,500,252,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.15.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.150.jpg,dog,500,434,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1500.jpg,dog,407,281,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1501.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1502.jpg,dog,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1503.jpg,dog,420,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1504.jpg,dog,394,360,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1505.jpg,dog,299,226,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1506.jpg,dog,311,324,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1507.jpg,dog,149,258,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1508.jpg,dog,431,324,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1509.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.151.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1510.jpg,dog,231,287,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1511.jpg,dog,206,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1512.jpg,dog,368,376,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1513.jpg,dog,199,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1514.jpg,dog,219,199,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1515.jpg,dog,299,352,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1516.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1517.jpg,dog,218,342,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1518.jpg,dog,403,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1519.jpg,dog,480,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.152.jpg,dog,500,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1520.jpg,dog,499,498,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1521.jpg,dog,500,376,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1522.jpg,dog,450,326,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1523.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1524.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1525.jpg,dog,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1526.jpg,dog,433,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1527.jpg,dog,499,418,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1528.jpg,dog,357,487,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.1529.jpg,dog,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\dog.153.jpg,dog,499,379,JPG
